"iso3c","year","spei","Normal","Severe.Dry","Severe.Wet"
"DZA",2012,-0.554817699850691,0.8854116046263,0.101078822042958,0.0135095733307416
"DZA",2013,-0.626736993300289,0.93812530354541,0.0572122389509471,0.00466245750364255
"DZA",2014,-0.463317422849472,0.879929714955096,0.0886372510737993,0.031433033971105
"DZA",2015,-0.411003706880588,0.782816461868539,0.152818412326897,0.0643651258045641
"DZA",2016,-0.734223533515598,0.888262728332686,0.0847260007773028,0.0270112708900117
"DZA",2017,-0.644565855495446,0.877297034516286,0.0936315021876519,0.0290714632960622
"DZA",2018,-0.13003431594274,0.947158427403659,0.0253016738030362,0.0275398987933048
"ECU",2000,0.135148418397077,0.975490196078431,0.00392156862745098,0.0205882352941176
"ECU",2001,-0.157438691431747,0.975490196078431,0.00784313725490196,0.0166666666666667
"ECU",2002,0.048789470497286,0.923529411764706,0.0156862745098039,0.0607843137254902
"ECU",2003,0.374361929270284,0.900980392156863,0.00588235294117647,0.0931372549019608
"ECU",2004,-0.210907584989892,0.987254901960784,0.00686274509803922,0.00588235294117647
"ECU",2005,-0.5941908631524,0.952941176470588,0.0401960784313726,0.00686274509803922
"ECU",2006,-0.190924932398518,0.991176470588235,0.00294117647058824,0.00588235294117647
"ECU",2007,0.0402969232619986,0.965686274509804,0.00392156862745098,0.0303921568627451
"ECU",2008,0.417330127872615,0.927379784102061,0.00196270853778214,0.070657507360157
"ECU",2009,-0.341982873729898,0.97843137254902,0.00196078431372549,0.0196078431372549
"ECU",2010,0.459460389193526,0.970588235294118,0.00294117647058824,0.0264705882352941
"ECU",2011,0.316725682610559,0.942156862745098,0.00392156862745098,0.053921568627451
"ECU",2012,0.256086018708034,0.944990176817289,0.0245579567779961,0.0304518664047151
"ECU",2013,0.14223892594588,0.98921568627451,0.000980392156862745,0.00980392156862745
"ECU",2014,0.0781289611343584,0.981372549019608,0.00294117647058824,0.0156862745098039
"ECU",2015,0.261317025751273,0.948039215686274,0.0313725490196078,0.0205882352941176
"ECU",2016,-0.144330342933545,0.991159135559921,0.00884086444007859,NA
"ECU",2017,0.468739758723267,0.956862745098039,0.00392156862745098,0.0392156862745098
"ECU",2018,-0.169405242742002,0.99116781157998,0.00588812561334642,0.00294406280667321
"EGY",2000,0.502029930946186,0.933471454880295,0.000230202578268877,0.0662983425414365
"EGY",2001,-0.344919006711641,0.965469613259669,0.0343001841620626,0.000230202578268877
"EGY",2002,-0.346421773831136,0.930018416206261,0.055939226519337,0.0140423572744015
"EGY",2003,-0.484483804868992,0.982044198895028,0.0133517495395948,0.00460405156537753
"EGY",2004,-0.441114166790255,0.994475138121547,0.00437384898710866,0.00115101289134438
"EGY",2005,-0.538448810178247,0.986878453038674,0.0119705340699816,0.00115101289134438
"EGY",2006,-0.555057246699239,0.973756906077348,0.0260128913443831,0.000230202578268877
"EGY",2007,-0.521482187529486,0.998848987108656,0.00115101289134438,NA
"EGY",2008,-0.864851882812164,0.876841620626151,0.115561694290976,0.00759668508287293
"EGY",2009,-0.718148771524646,0.953959484346225,0.0437384898710866,0.00230202578268877
"EGY",2010,-1.56109352274878,0.706424130785172,0.289431268708266,0.00414460050656228
"EGY",2011,-0.169184364723692,0.927946593001842,0.00966850828729282,0.0623848987108656
"EGY",2012,-0.504448178661466,0.95280847145488,0.0405156537753223,0.00667587476979742
"EGY",2013,-0.475516993688532,0.989180478821363,0.00966850828729282,0.00115101289134438
"EGY",2014,-0.52997392005897,0.968001841620626,0.0290055248618785,0.0029926335174954
"EGY",2015,-0.384925643084841,0.883517495395948,0.0697513812154696,0.046731123388582
"EGY",2016,-0.524654737895228,0.972605893186004,0.0161141804788214,0.011279926335175
"EGY",2017,-0.475883806268422,0.921270718232044,0.0787292817679558,NA
"EGY",2018,-0.581781561876243,0.866482504604052,0.122697974217311,0.0108195211786372
"ERI",2000,-0.423134667018894,0.98125,0.01875,NA
"ERI",2001,-0.316551460398963,0.964583333333333,0.0354166666666667,NA
"ERI",2002,-0.677563566009485,0.939583333333333,0.0604166666666667,NA
"ERI",2003,-0.222129350534184,0.997916666666667,0.00208333333333333,NA
"ERI",2004,-0.33065249360346,0.995833333333333,NA,0.00416666666666667
"ERI",2005,-0.176199527389326,0.997916666666667,0.00208333333333333,NA
"ERI",2006,0.00651144716733447,1,NA,NA
"ERI",2007,-0.110050028853584,1,NA,NA
"ERI",2008,-0.134473488799457,0.995833333333333,0.00416666666666667,NA
"ERI",2009,-0.696634936547101,0.983333333333333,0.0166666666666667,NA
"ERI",2010,-0.354594540641604,0.991666666666667,0.00833333333333333,NA
"ERI",2011,-0.285401684930609,1,NA,NA
"ERI",2012,-0.519854470099381,0.997916666666667,0.00208333333333333,NA
"ERI",2013,-0.516837531496034,0.991666666666667,0.00208333333333333,0.00625
"ERI",2014,-0.0281894923421836,0.997916666666667,0.00208333333333333,NA
"ERI",2015,-0.419307867507935,0.9375,0.0625,NA
"ERI",2016,-0.261840421457115,0.964583333333333,0.0354166666666667,NA
"ERI",2017,-0.399929630908193,1,NA,NA
"ERI",2018,-0.0958405409308333,0.94375,0.05625,NA
"ESH",2000,-0.344064767209754,0.921875,0.015625,0.0625
"ESH",2001,-0.847127592349807,0.921875,0.078125,NA
"ESH",2002,-0.138972890864834,0.939947780678851,0.031331592689295,0.0287206266318538
"ESH",2003,-0.133341427926401,0.9609375,0.0390625,NA
"ESH",2004,-0.529435145967,0.927083333333333,0.0729166666666667,NA
"ESH",2005,-0.509042472618603,0.885416666666667,0.104166666666667,0.0104166666666667
"ESH",2006,-0.768345457317385,0.90625,0.09375,NA
"ESH",2007,-0.821668164397731,0.893229166666667,0.104166666666667,0.00260416666666667
"ESH",2008,-0.293009217294942,0.90625,0.0520833333333333,0.0416666666666667
"ESH",2009,-0.654273206066136,0.854166666666667,0.135416666666667,0.0104166666666667
"ESH",2010,-0.820572078861005,0.9140625,0.0859375,NA
"ESH",2011,-0.495410935828356,0.963541666666667,0.0364583333333333,NA
"ESH",2012,-0.732622571664858,0.940104166666667,0.0598958333333333,NA
"ESH",2013,-0.356172386845477,0.966145833333333,0.0104166666666667,0.0234375
"ESH",2014,0.218799838477329,0.971354166666667,NA,0.0286458333333333
"ESH",2015,0.257008767187169,0.9609375,0.0078125,0.03125
"ESH",2016,-0.0836380674736575,0.9921875,0.0078125,NA
"ESH",2017,-0.256934347504346,0.997395833333333,0.00260416666666667,NA
"ESH",2018,0.96778532959375,0.864583333333333,0.00260416666666667,0.1328125
"ESP",2000,-0.178084351299553,0.930359937402191,0.0387323943661972,0.0309076682316119
"ESP",2001,-0.232764494355581,0.989036805011746,0.00861393891934221,0.00234925606891151
"ESP",2002,0.210014739588117,0.986697965571205,0.00117370892018779,0.0121283255086072
"ESP",2003,-0.192476701132167,0.952586206896552,0.0387931034482759,0.00862068965517241
"ESP",2004,-0.274225205628957,0.971406188797493,0.0285938112025069,NA
"ESP",2005,-0.757851788945771,0.941291585127202,0.0587084148727984,NA
"ESP",2006,-0.297032310892683,0.987480438184664,0.00899843505477308,0.00352112676056338
"ESP",2007,-0.171936019939775,0.998043818466354,NA,0.00195618153364632
"ESP",2008,-0.0810090623080369,0.978090766823161,0.00469483568075117,0.0172143974960876
"ESP",2009,-0.561188951822683,0.9573385518591,0.0230919765166341,0.0195694716242661
"ESP",2010,0.055207005594243,0.940140845070423,0.0391236306729265,0.020735524256651
"ESP",2011,-0.559283584717305,0.989045383411581,0.0101721439749609,0.000782472613458529
"ESP",2012,-0.64657997027628,0.936203522504892,0.0583170254403131,0.00547945205479452
"ESP",2013,-0.149995688740035,0.980829420970266,0.00352112676056338,0.0156494522691706
"ESP",2014,-0.314959458112686,0.993740219092332,0.00508607198748044,0.00117370892018779
"ESP",2015,-0.737726350774929,0.867370892018779,0.132629107981221,NA
"ESP",2016,-0.403265573174283,0.917808219178082,0.0802348336594912,0.00195694716242661
"ESP",2017,-0.811453863752869,0.917840375586854,0.0821596244131455,NA
"ESP",2018,0.0525495087946401,0.940532081377152,0.0336463223787167,0.0258215962441315
"EST",2000,0.0743078971770304,0.993827160493827,NA,0.00617283950617284
"EST",2001,0.429140620180089,1,NA,NA
"EST",2002,-0.453673050277522,0.941358024691358,0.058641975308642,NA
"EST",2003,-0.0709391948677179,1,NA,NA
"EST",2004,0.313333804018862,0.916666666666667,0.0833333333333333,NA
"EST",2005,-0.0930050644094059,0.996913580246914,NA,0.00308641975308642
"EST",2006,-0.379671926012286,0.901234567901235,0.0833333333333333,0.0154320987654321
"EST",2007,0.154722784513114,0.916666666666667,NA,0.0833333333333333
"EST",2008,0.484602518158355,0.990740740740741,NA,0.00925925925925926
"EST",2009,0.216511697732153,0.947530864197531,0.0432098765432099,0.00925925925925926
"EST",2010,0.438867230623685,0.95679012345679,NA,0.0432098765432099
"EST",2011,-0.082338647773909,0.962962962962963,NA,0.037037037037037
"EST",2012,0.839053131314156,1,NA,NA
"EST",2013,-0.269202189564555,1,NA,NA
"EST",2014,-0.206231400715532,0.959876543209877,0.0401234567901235,NA
"EST",2015,-0.0642832366283982,0.987654320987654,0.0123456790123457,NA
"EST",2016,0.24362785689127,1,NA,NA
"EST",2017,0.518509708726154,1,NA,NA
"EST",2018,-0.579880793351852,0.916666666666667,0.0833333333333333,NA
"ETH",2000,-0.0170436718670373,0.988903985507246,0.00430253623188406,0.00679347826086957
"ETH",2001,-0.0896648252113849,0.988903985507246,0.00181159420289855,0.00928442028985507
"ETH",2002,-0.400580270310661,0.980525362318841,0.015625,0.00384963768115942
"ETH",2003,-0.293117087360216,0.966032608695652,0.030570652173913,0.00339673913043478
"ETH",2004,-0.292868768111277,0.972599637681159,0.0187952898550725,0.00860507246376812
"ETH",2005,-0.153563032134795,0.985733695652174,0.0142663043478261,NA
"ETH",2006,-0.0278367784325962,0.989130434782609,0.00249094202898551,0.0083786231884058
"ETH",2007,-0.0996937028588454,0.985280797101449,0.00520833333333333,0.00951086956521739
"ETH",2008,-0.23568867486644,0.976222826086957,0.0181159420289855,0.00566123188405797
"ETH",2009,-0.3645695446202,0.978940217391304,0.0210597826086957,NA
"ETH",2010,0.0634476205533079,0.996603260869565,0.00158514492753623,0.00181159420289855
"ETH",2011,-0.0604510791743392,0.980072463768116,0.0122282608695652,0.00769927536231884
"ETH",2012,-0.0107020007240612,0.980525362318841,0.0183423913043478,0.00113224637681159
"ETH",2013,-0.211421566856478,0.948822463768116,0.0192481884057971,0.031929347826087
"ETH",2014,-0.0636091802087616,0.943362029904848,0.045536927956502,0.0111010421386498
"ETH",2015,-0.418876750047081,0.944746376811594,0.0507246376811594,0.00452898550724638
"ETH",2016,-0.155926649279035,0.947463768115942,0.0253623188405797,0.0271739130434783
"ETH",2017,-0.210435935783331,0.938081197550465,0.0446813336357451,0.01723746881379
"ETH",2018,0.106942797423114,0.994791666666667,0.00384963768115942,0.00135869565217391
"FIN",2000,0.561812027285702,0.956140350877193,0.000337381916329285,0.0435222672064777
"FIN",2001,0.179711214832769,0.980769230769231,NA,0.0192307692307692
"FIN",2002,-0.326395858289167,0.980769230769231,0.0188933873144399,0.000337381916329285
"FIN",2003,-0.107654526649485,0.999662618083671,NA,0.000337381916329285
"FIN",2004,0.361237561626579,0.926113360323887,0.0688259109311741,0.00506072874493927
"FIN",2005,0.26304492905999,0.933535762483131,NA,0.0664642375168691
"FIN",2006,-0.124299200258002,0.894399460188934,0.0597165991902834,0.0458839406207827
"FIN",2007,0.380653125294844,0.990890688259109,NA,0.00910931174089069
"FIN",2008,0.715227503174835,0.988529014844804,NA,0.0114709851551957
"FIN",2009,-0.0919527715603122,0.999325236167341,0.000674763832658569,NA
"FIN",2010,0.10660881377346,0.969973009446694,NA,0.0300269905533063
"FIN",2011,0.190644000260564,0.945006747638327,NA,0.0549932523616734
"FIN",2012,0.824168125296944,0.993927125506073,NA,0.00607287449392713
"FIN",2013,-0.0838527633707117,0.974021592442645,0.0259784075573549,NA
"FIN",2014,-0.124525785570123,0.983805668016194,0.0148448043184885,0.00134952766531714
"FIN",2015,0.518493961311428,0.97638326585695,NA,0.0236167341430499
"FIN",2016,0.376300541856107,0.939608636977058,0.000674763832658569,0.0597165991902834
"FIN",2017,0.455772888806435,0.988191632928475,NA,0.011808367071525
"FIN",2018,-0.368896753998381,0.948380566801619,0.0512820512820513,0.000337381916329285
"FJI",2000,0.976740707022448,0.75,NA,0.25
"FJI",2001,0.115248353065302,1,NA,NA
"FJI",2002,0.0870322508853859,1,NA,NA
"FJI",2003,-0.589721817523241,1,NA,NA
"FJI",2004,-0.381924682296812,0.916666666666667,NA,0.0833333333333333
"FJI",2005,-0.131758565238366,0.916666666666667,0.0208333333333333,0.0625
"FJI",2006,0.0542967625369784,1,NA,NA
"FJI",2007,0.326553791256932,1,NA,NA
"FJI",2008,0.361933460109867,1,NA,NA
"FJI",2009,0.141011240712639,1,NA,NA
"FJI",2010,-0.42395929939812,1,NA,NA
"FJI",2011,0.887806069105863,1,NA,NA
"FJI",2012,0.707732107645521,0.916666666666667,NA,0.0833333333333333
"FJI",2013,0.16379436198622,1,NA,NA
"FJI",2014,-0.622741563245654,1,NA,NA
"FJI",2015,-0.814055402445471,1,NA,NA
"FJI",2016,0.084448092772315,0.916666666666667,NA,0.0833333333333333
"FJI",2017,-0.13167593983682,0.916666666666667,NA,0.0833333333333333
"FJI",2018,0.0947703941666667,1,NA,NA
"FLK",2000,0.987400230020285,0.916666666666667,NA,0.0833333333333333
"FLK",2001,0.0402816863109671,0.979166666666667,0.0208333333333333,NA
"FLK",2002,0.849424470836918,0.895833333333333,NA,0.104166666666667
"FLK",2003,0.295073160591225,1,NA,NA
"FLK",2004,-0.462267171125859,1,NA,NA
"FLK",2005,0.359253743818651,0.9375,0.0625,NA
"FLK",2006,-0.0459796705593664,1,NA,NA
"FLK",2007,0.0421539299810924,1,NA,NA
"FLK",2008,-0.287680132159342,0.958333333333333,0.0416666666666667,NA
"FLK",2009,-0.111863240599633,0.916666666666667,NA,0.0833333333333333
"FLK",2010,-0.0916039968530334,0.958333333333333,NA,0.0416666666666667
"FLK",2011,-0.0993185470191145,1,NA,NA
"FLK",2012,0.198948521787922,0.854166666666667,0.0208333333333333,0.125
"FLK",2013,-0.0899534995357194,0.916666666666667,0.0833333333333333,NA
"FLK",2014,0.448645797092467,1,NA,NA
"FLK",2015,0.360336683069666,1,NA,NA
"FLK",2016,-0.385803372133523,0.875,0.125,NA
"FLK",2017,-0.000534188653193976,0.9375,0.0625,NA
"FLK",2018,0.0927384625,0.9375,0.0625,NA
"FRA",2000,0.205917759835173,0.981225296442688,NA,0.0187747035573123
"FRA",2001,0.109996051169959,0.937747035573123,0.0036231884057971,0.0586297760210804
"FRA",2002,0.22280345316476,0.984189723320158,NA,0.0158102766798419
"FRA",2003,-0.572428307953056,0.986495388669302,0.0125164690382082,0.000988142292490119
"FRA",2004,-0.236761035493375,0.97463768115942,0.0118577075098814,0.0135046113306983
"FRA",2005,-0.491326342290911,0.993412384716733,0.00395256916996047,0.00263504611330698
"FRA",2006,-0.213154966617569,0.975296442687747,0.00889328063241107,0.0158102766798419
"FRA",2007,-0.00686862962250654,0.972332015810277,0.0197628458498024,0.00790513833992095
"FRA",2008,0.141570054466395,0.99703557312253,NA,0.00296442687747036
"FRA",2009,-0.288884331765749,0.99901185770751,0.000988142292490119,NA
"FRA",2010,-0.13698579678482,0.996706192358366,0.00263504611330698,0.000658761528326746
"FRA",2011,-0.528506892294149,0.85935441370224,0.126152832674572,0.0144927536231884
"FRA",2012,-0.1343804974833,0.985507246376812,0.000329380764163373,0.014163372859025
"FRA",2013,0.158652511174742,0.995059288537549,NA,0.00494071146245059
"FRA",2014,-0.0279230822867938,0.985177865612648,0.0036231884057971,0.0111989459815547
"FRA",2015,-0.553212284107691,0.964097496706192,0.0359025032938076,NA
"FRA",2016,-0.162963274865595,0.951251646903821,0.0385375494071146,0.0102108036890646
"FRA",2017,-0.437268499152729,0.993083003952569,0.00691699604743083,NA
"FRA",2018,-0.223133339285422,0.954216073781291,0.0405138339920949,0.00527009222661397
"FRO",2000,-0.0026935968004797,0.916666666666667,0.0833333333333333,NA
"FRO",2001,-0.281340687846145,1,NA,NA
"FRO",2002,-0.157111008961995,1,NA,NA
"FRO",2003,-0.206905503912518,1,NA,NA
"FRO",2004,0.348417341709137,1,NA,NA
"FRO",2005,0.191582550605138,1,NA,NA
"FRO",2006,-0.129325603445371,0.916666666666667,NA,0.0833333333333333
"FRO",2007,0.422696840018034,0.916666666666667,0.0833333333333333,NA
"FRO",2008,0.192843748567005,0.916666666666667,NA,0.0833333333333333
"FRO",2009,0.324541156801084,1,NA,NA
"FRO",2010,-0.397626125370153,1,NA,NA
"FRO",2011,1.40333425377806,0.666666666666667,NA,0.333333333333333
"FRO",2012,0.143464387704928,0.916666666666667,NA,0.0833333333333333
"FRO",2013,-0.0536109149494831,1,NA,NA
"FRO",2014,0.0575821412106356,1,NA,NA
"FRO",2015,0.554014419515928,0.916666666666667,NA,0.0833333333333333
"FRO",2016,-0.474557736422867,1,NA,NA
"FRO",2017,-0.26112942311803,1,NA,NA
"FRO",2018,-0.56560546,1,NA,NA
"GAB",2000,0.187224301483328,0.951146560319043,0.0129611166500499,0.0358923230309073
"GAB",2001,-0.324647876486103,0.869781312127237,0.084493041749503,0.0457256461232604
"GAB",2002,0.240887038687582,0.995039682539683,0.000992063492063492,0.00396825396825397
"GAB",2003,-0.0624135303701873,0.990079365079365,0.00198412698412698,0.00793650793650794
"GAB",2004,-0.275484297999749,0.955357142857143,0.0436507936507936,0.000992063492063492
"GAB",2005,-0.51337782601539,0.91468253968254,0.0823412698412698,0.00297619047619048
"GAB",2006,-0.268611700279373,0.956262425447316,0.0347912524850895,0.00894632206759443
"GAB",2007,0.453368510882784,0.891865079365079,NA,0.108134920634921
"GAB",2008,0.0413175610687292,0.965277777777778,0.00892857142857143,0.0257936507936508
"GAB",2009,-0.0781492179962878,0.946428571428571,0.00496031746031746,0.0486111111111111
"GAB",2010,0.0483513285165942,0.9375,0.0476190476190476,0.0148809523809524
"GAB",2011,-0.00833797484561456,0.962301587301587,0.0277777777777778,0.00992063492063492
"GAB",2012,0.398836584549466,0.915674603174603,0.00694444444444444,0.0773809523809524
"GAB",2013,0.00157799626795748,0.91765873015873,0.0406746031746032,0.0416666666666667
"GAB",2014,-0.0857668184126232,0.967261904761905,0.00694444444444444,0.0257936507936508
"GAB",2015,-0.664928481740924,0.958333333333333,0.0406746031746032,0.000992063492063492
"GAB",2016,-0.0410645625662573,0.974206349206349,0.0109126984126984,0.0148809523809524
"GAB",2017,0.106434800180251,0.986111111111111,0.00198412698412698,0.0119047619047619
"GAB",2018,-0.152268870096032,0.868055555555556,0.0912698412698413,0.0406746031746032
"GBR",2000,0.414337153375901,0.964285714285714,NA,0.0357142857142857
"GBR",2001,-0.0683023099398608,1,NA,NA
"GBR",2002,0.463864537605409,0.991854636591479,NA,0.0081453634085213
"GBR",2003,-0.524117766968488,0.99749373433584,0.0025062656641604,NA
"GBR",2004,0.0517245007040333,0.996867167919799,NA,0.0031328320802005
"GBR",2005,-0.0986252068912489,1,NA,NA
"GBR",2006,-0.0865929405349961,0.996867167919799,0.0006265664160401,0.0025062656641604
"GBR",2007,0.0778530272543588,0.975563909774436,0.0194235588972431,0.0050125313283208
"GBR",2008,0.295587391135061,0.978696741854637,0.0081453634085213,0.0131578947368421
"GBR",2009,0.160677991682397,0.965538847117794,NA,0.0344611528822055
"GBR",2010,-0.230962597162236,0.99937343358396,NA,0.0006265664160401
"GBR",2011,-0.0917974776555519,0.989974937343358,0.0068922305764411,0.0031328320802005
"GBR",2012,0.451168375228573,0.923558897243108,0.0037593984962406,0.0726817042606516
"GBR",2013,-0.110450332055486,1,NA,NA
"GBR",2014,0.286395933555368,0.962406015037594,NA,0.037593984962406
"GBR",2015,0.152988423582292,0.975563909774436,NA,0.0244360902255639
"GBR",2016,0.0944328841008275,0.991854636591479,NA,0.0081453634085213
"GBR",2017,0.00226298547185732,1,NA,NA
"GBR",2018,-0.166105981349499,0.990601503759398,0.0093984962406015,NA
"GEO",2000,-0.370646603433933,0.952777777777778,0.0472222222222222,NA
"GEO",2001,-0.0852168438121832,0.994444444444444,NA,0.00555555555555556
"GEO",2002,0.531402398937603,0.95,NA,0.05
"GEO",2003,0.334438090463583,0.975,NA,0.025
"GEO",2004,0.356729800016951,0.986111111111111,0.00277777777777778,0.0111111111111111
"GEO",2005,0.502550752021165,0.986111111111111,NA,0.0138888888888889
"GEO",2006,0.133351584508394,0.936111111111111,0.0527777777777778,0.0111111111111111
"GEO",2007,0.303616617251666,0.933333333333333,NA,0.0666666666666667
"GEO",2008,-0.211541268361422,1,NA,NA
"GEO",2009,0.612641721005881,0.927777777777778,NA,0.0722222222222222
"GEO",2010,0.0868826504140291,0.911111111111111,0.0638888888888889,0.025
"GEO",2011,0.380190469240834,0.988888888888889,NA,0.0111111111111111
"GEO",2012,-0.234597059288677,1,NA,NA
"GEO",2013,-0.00638602769791357,1,NA,NA
"GEO",2014,-0.269305132828756,1,NA,NA
"GEO",2015,-0.0400218257881028,0.980555555555556,0.0194444444444444,NA
"GEO",2016,0.444090054170455,0.997222222222222,NA,0.00277777777777778
"GEO",2017,-0.298591810449351,0.991666666666667,NA,0.00833333333333333
"GEO",2018,-0.105416851222222,0.997222222222222,NA,0.00277777777777778
"GHA",2000,-0.511549756497228,0.972943722943723,0.0270562770562771,NA
"GHA",2001,-0.631583283048764,0.88961038961039,0.0898268398268398,0.0205627705627706
"GHA",2002,-0.373534093847458,0.936147186147186,0.0573593073593074,0.00649350649350649
"GHA",2003,0.142683284503497,1,NA,NA
"GHA",2004,0.0486166163420138,0.944805194805195,0.025974025974026,0.0292207792207792
"GHA",2005,-0.0784463005854034,0.993506493506494,0.00432900432900433,0.00216450216450216
"GHA",2006,-0.242850957962849,0.966450216450216,0.0335497835497836,NA
"GHA",2007,0.0662920044274452,0.953463203463203,0.0248917748917749,0.0216450216450216
"GHA",2008,0.242095585638293,0.998917748917749,NA,0.00108225108225108
"GHA",2009,0.0511468932719486,0.981601731601732,0.0162337662337662,0.00216450216450216
"GHA",2010,-0.0064766261671434,0.958874458874459,0.04004329004329,0.00108225108225108
"GHA",2011,-0.238437376004741,0.964285714285714,0.0281385281385281,0.00757575757575758
"GHA",2012,0.226539960874055,0.967532467532468,NA,0.0324675324675325
"GHA",2013,-0.338730998535438,0.962080173347779,0.0314192849404117,0.00650054171180932
"GHA",2014,0.0682370488993517,0.991341991341991,0.00865800865800866,NA
"GHA",2015,-0.469195127034372,0.942640692640693,0.0541125541125541,0.00324675324675325
"GHA",2016,-0.172846282337181,0.997835497835498,0.00216450216450216,NA
"GHA",2017,-0.404831534659735,0.955627705627706,0.0422077922077922,0.00216450216450216
"GHA",2018,0.082859496441342,0.956709956709957,0.00649350649350649,0.0367965367965368
"GIN",2000,-0.38942362331305,0.949134199134199,0.0508658008658009,NA
"GIN",2001,-0.799970825238367,0.885588558855886,0.113311331133113,0.0011001100110011
"GIN",2002,-0.563084600629382,0.943722943722944,0.0292207792207792,0.0270562770562771
"GIN",2003,-0.116527742443171,0.953463203463203,0.0422077922077922,0.00432900432900433
"GIN",2004,-0.0717403593082362,0.947995666305525,0.0444203683640303,0.0075839653304442
"GIN",2005,-0.358778224714448,0.933911159263272,0.0650054171180932,0.00108342361863489
"GIN",2006,-0.438253038036572,0.957792207792208,0.0324675324675325,0.00974025974025974
"GIN",2007,-0.626519565104104,0.941558441558442,0.0497835497835498,0.00865800865800866
"GIN",2008,-0.229605712348321,0.966450216450216,0.0313852813852814,0.00216450216450216
"GIN",2009,-0.31143960251107,0.936147186147186,0.0378787878787879,0.025974025974026
"GIN",2010,-0.1192549512825,0.873376623376623,0.0930735930735931,0.0335497835497836
"GIN",2011,-0.446702609843831,0.953463203463203,0.0422077922077922,0.00432900432900433
"GIN",2012,0.0316265346365602,0.983731019522777,0.00759219088937093,0.00867678958785249
"GIN",2013,-0.14188485997128,0.974025974025974,0.025974025974026,NA
"GIN",2014,-0.475891853924599,0.923160173160173,0.051948051948052,0.0248917748917749
"GIN",2015,-0.207201722431208,0.912337662337662,0.0454545454545455,0.0422077922077922
"GIN",2016,-0.462619835439791,0.968614718614719,0.0303030303030303,0.00108225108225108
"GIN",2017,-0.644513822844352,0.937229437229437,0.0584415584415584,0.00432900432900433
"GIN",2018,-0.273568945792208,0.968614718614719,0.025974025974026,0.00541125541125541
"GLP",2000,-0.278336556938787,0.916666666666667,NA,0.0833333333333333
"GLP",2001,-0.387260610936211,0.916666666666667,NA,0.0833333333333333
"GLP",2002,-0.00521046342328222,0.916666666666667,NA,0.0833333333333333
"GLP",2003,-0.159904952937117,1,NA,NA
"GLP",2004,0.661797366648292,0.708333333333333,NA,0.291666666666667
"GLP",2005,0.592643301313122,0.75,0.0833333333333333,0.166666666666667
"GLP",2006,0.358745301452776,0.916666666666667,NA,0.0833333333333333
"GLP",2007,-0.0535001693933738,1,NA,NA
"GLP",2008,0.479376473968538,0.916666666666667,NA,0.0833333333333333
"GLP",2009,-0.564357216780385,1,NA,NA
"GLP",2010,0.51756163329507,0.833333333333333,0.0833333333333333,0.0833333333333333
"GLP",2011,0.722044993269568,0.833333333333333,NA,0.166666666666667
"GLP",2012,0.000959000239769843,0.75,0.0833333333333333,0.166666666666667
"GLP",2013,-0.270149882805224,1,NA,NA
"GLP",2014,-0.18598746151353,1,NA,NA
"GLP",2015,-0.962163959629833,0.958333333333333,0.0416666666666667,NA
"GLP",2016,0.329284677514806,0.958333333333333,NA,0.0416666666666667
"GLP",2017,0.303931179817594,1,NA,NA
"GLP",2018,0.00233752583333334,1,NA,NA
"GMB",2000,-0.484281824814388,0.916666666666667,0.0833333333333333,NA
"GMB",2001,-0.938156688042605,0.8125,0.1875,NA
"GMB",2002,-0.889887823558335,0.916666666666667,0.0833333333333333,NA
"GMB",2003,-0.281029068515636,1,NA,NA
"GMB",2004,-0.329585936230918,0.916666666666667,0.0833333333333333,NA
"GMB",2005,-0.00156532398735418,0.854166666666667,0.125,0.0208333333333333
"GMB",2006,-0.800046339710342,0.872340425531915,0.127659574468085,NA
"GMB",2007,-0.855549245451887,1,NA,NA
"GMB",2008,-0.621449109085875,0.891304347826087,0.108695652173913,NA
"GMB",2009,-0.434689700205733,0.979166666666667,0.0208333333333333,NA
"GMB",2010,-0.548771729227156,0.770833333333333,0.166666666666667,0.0625
"GMB",2011,-0.78810185554903,0.916666666666667,0.0833333333333333,NA
"GMB",2012,0.425983851866634,0.826086956521739,0.0652173913043478,0.108695652173913
"GMB",2013,-0.505184138659388,0.916666666666667,0.0833333333333333,NA
"GMB",2014,-0.525599209591746,0.958333333333333,0.0208333333333333,0.0208333333333333
"GMB",2015,-0.0485116251123443,0.895833333333333,NA,0.104166666666667
"GMB",2016,-0.608701264757353,0.875,0.125,NA
"GMB",2017,-0.599808987438965,0.916666666666667,0.0625,0.0208333333333333
"GMB",2018,-0.296508902708333,0.958333333333333,0.0416666666666667,NA
"GNB",2000,-0.52006229422422,0.901515151515151,0.0984848484848485,NA
"GNB",2001,-0.961300164630467,0.734848484848485,0.212121212121212,0.053030303030303
"GNB",2002,-0.760734277890261,0.946969696969697,0.053030303030303,NA
"GNB",2003,-0.300067183194738,0.954545454545455,NA,0.0454545454545455
"GNB",2004,-0.029843520838767,0.840909090909091,0.0984848484848485,0.0606060606060606
"GNB",2005,-0.0953933592624679,0.825757575757576,0.128787878787879,0.0454545454545455
"GNB",2006,-0.600279551895179,0.931297709923664,0.0687022900763359,NA
"GNB",2007,-0.748547176886914,0.878787878787879,0.121212121212121,NA
"GNB",2008,-0.470215903143539,0.833333333333333,0.151515151515152,0.0151515151515152
