"Year","ln.prob.nm.flow","id","iso3.Origin","iso3.Dest","est.gdp.Dest","est.gdp.Origin","est.ucdp.b.death.Origin","est.Severe.Dry.Origin","est.Severe.Wet.Origin","spl.id"
"2013",-12.8372047959551,"UKR-FRA","UKR","FRA",10.659467129967,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-10.3868364603147,"UKR-FRA","UKR","FRA",10.6692405424554,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-10.2317119346435,"UKR-FRA","UKR","FRA",10.5088735731574,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-11.3569756962698,"UKR-FRA","UKR","FRA",10.5197097943335,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-11.3436514124367,"UKR-FRA","UKR","FRA",10.566514670007,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-13.9361769990047,"UKR-GBR","UKR","GBR",10.7640118106322,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-13.5344367882954,"UKR-GBR","UKR","GBR",10.5639601205348,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-13.615986330057,"UKR-GBR","UKR","GBR",10.582455681314,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-13.7059163871399,"UKR-GBR","UKR","GBR",10.6463666501102,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-13.6099205643172,"UKR-GBR","UKR","GBR",10.6564065576936,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-13.3022620012655,"UKR-GBR","UKR","GBR",10.6792633176283,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-11.9898480743033,"UKR-GBR","UKR","GBR",10.7669386936597,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-12.0610698174286,"UKR-GBR","UKR","GBR",10.713880555083,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-12.6735170186293,"UKR-GBR","UKR","GBR",10.6229147054475,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-12.290537264889,"UKR-GBR","UKR","GBR",10.6056543681946,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-14.6052266279856,"UKR-IRL","UKR","IRL",11.0229329906495,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-14.8727219302289,"UKR-IRL","UKR","IRL",10.8610383106691,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-15.8495785515641,"UKR-IRL","UKR","IRL",10.7937664287276,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-15.2398467470659,"UKR-IRL","UKR","IRL",10.8561084720903,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-14.8626835328126,"UKR-IRL","UKR","IRL",10.7979190550633,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-15.2351000687535,"UKR-IRL","UKR","IRL",10.8511061731076,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-13.6963771109127,"UKR-IRL","UKR","IRL",10.9240298715551,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-13.7969488282622,"UKR-IRL","UKR","IRL",11.0348319656301,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-14.5777544712841,"UKR-IRL","UKR","IRL",11.0540292378658,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-14.8458247114388,"UKR-IRL","UKR","IRL",11.1537237182799,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-14.8771603434692,"UKR-ITA","UKR","ITA",10.6159309267038,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-15.2474153796703,"UKR-ITA","UKR","ITA",10.5208534798387,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-14.5968155830687,"UKR-ITA","UKR","ITA",10.4913164420447,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-14.5932195821408,"UKR-ITA","UKR","ITA",10.5610091670328,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-14.0517533165963,"UKR-ITA","UKR","ITA",10.4646600209087,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-14.0494764030958,"UKR-ITA","UKR","ITA",10.478722852501,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-9.99000449935127,"UKR-ITA","UKR","ITA",10.4778347355876,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-9.17753277216992,"UKR-ITA","UKR","ITA",10.3166306526844,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-9.77607809351007,"UKR-ITA","UKR","ITA",10.339828208742,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-9.70965869489538,"UKR-ITA","UKR","ITA",10.3861519547235,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",NA,"UKR-LTU","UKR","LTU",9.6121987604955,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-17.6453106524687,"UKR-LTU","UKR","LTU",9.37769854694147,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-17.6413380207921,"UKR-LTU","UKR","LTU",9.39196693880082,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-17.6377420198642,"UKR-LTU","UKR","LTU",9.57453437475202,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-15.8435127858243,"UKR-LTU","UKR","LTU",9.57318050860308,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-15.8412358723238,"UKR-LTU","UKR","LTU",9.66317411562474,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-13.4385480016106,"UKR-LTU","UKR","LTU",9.71510505827704,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-13.514716360578,"UKR-LTU","UKR","LTU",9.56515964864481,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-14.1882897045223,"UKR-LTU","UKR","LTU",9.61574714901737,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-14.0348944952225,"UKR-LTU","UKR","LTU",9.734264281128,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-17.649749065709,"UKR-LVA","UKR","LVA",9.7064448887301,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-17.6453106524687,"UKR-LVA","UKR","LVA",9.41647723234833,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-17.6413380207921,"UKR-LVA","UKR","LVA",9.34001002886716,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-15.8459825506362,"UKR-LVA","UKR","LVA",9.5393680065481,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-17.6352722550524,"UKR-LVA","UKR","LVA",9.54160961846401,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-17.6329953415519,"UKR-LVA","UKR","LVA",9.62389149256357,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-13.2974694033507,"UKR-LVA","UKR","LVA",9.6623414847708,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-13.7969488282622,"UKR-LVA","UKR","LVA",9.53065457308565,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-15.8305174397794,"UKR-LVA","UKR","LVA",9.56918845558397,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-15.8266539644506,"UKR-LVA","UKR","LVA",9.66034672237693,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-14.8771603434692,"UKR-NLD","UKR","NLD",10.9620671180256,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-14.6007882147453,"UKR-NLD","UKR","NLD",10.8688546384146,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-14.3832414827706,"UKR-NLD","UKR","NLD",10.8386203395933,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-13.9241699531599,"UKR-NLD","UKR","NLD",10.8997043073555,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-14.3771757170309,"UKR-NLD","UKR","NLD",10.8212573032411,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-14.0494764030958,"UKR-NLD","UKR","NLD",10.8625515614694,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-12.1027498045053,"UKR-NLD","UKR","NLD",10.8748567165403,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-11.0380402099265,"UKR-NLD","UKR","NLD",10.7183263844496,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-11.8665346954206,"UKR-NLD","UKR","NLD",10.736589111751,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-12.6696535433005,"UKR-NLD","UKR","NLD",10.7929459420981,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-14.8771603434692,"UKR-NOR","UKR","NOR",11.4819000725577,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-14.3872141144472,"UKR-NOR","UKR","NOR",11.2895155917173,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-15.2434427479938,"UKR-NOR","UKR","NOR",11.3816177702765,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-14.8651532976245,"UKR-NOR","UKR","NOR",11.5189230674177,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-14.2012850505672,"UKR-NOR","UKR","NOR",11.5280617497659,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-14.3748988035304,"UKR-NOR","UKR","NOR",11.5416533477605,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-12.7530054204359,"UKR-NOR","UKR","NOR",11.482674305458,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-13.1147307182344,"UKR-NOR","UKR","NOR",11.2166265856753,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-14.364180370986,"UKR-NOR","UKR","NOR",11.1628030420722,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-14.1844262291935,"UKR-NOR","UKR","NOR",11.2318581872211,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-14.6052266279856,"UKR-POL","UKR","POL",9.54660009678147,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-14.3872141144472,"UKR-POL","UKR","POL",9.35245223707389,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-14.207350816307,"UKR-POL","UKR","POL",9.44256345891087,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-13.9241699531599,"UKR-POL","UKR","POL",9.53824465004915,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-13.5243983908791,"UKR-POL","UKR","POL",9.48023550415768,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-14.0494764030958,"UKR-POL","UKR","POL",9.52496615344344,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-9.95451461436932,"UKR-POL","UKR","POL",9.56607628491669,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-10.2629449543335,"UKR-POL","UKR","POL",9.43982342399996,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-11.2320362419421,"UKR-POL","UKR","POL",9.42935056000422,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-11.9113031689298,"UKR-POL","UKR","POL",9.5371721279912,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-17.649749065709,"UKR-PRT","UKR","PRT",10.1205544839393,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-15.8535511832406,"UKR-PRT","UKR","PRT",10.0458893745664,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-17.6413380207921,"UKR-PRT","UKR","PRT",10.0212568484828,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-15.8459825506362,"UKR-PRT","UKR","PRT",10.0513864360462,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-15.8435127858243,"UKR-PRT","UKR","PRT",9.93138915042115,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-17.6329953415519,"UKR-PRT","UKR","PRT",9.98267028185211,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-12.5783467363875,"UKR-PRT","UKR","PRT",10.0022146499964,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-11.7229568913499,"UKR-PRT","UKR","PRT",9.86492168142409,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-12.6735170186293,"UKR-PRT","UKR","PRT",9.90245708253264,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-12.7821315267272,"UKR-PRT","UKR","PRT",9.97540952363085,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",NA,"UKR-SVK","UKR","SVK",9.83511731097485,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",NA,"UKR-SVK","UKR","SVK",9.71309373336653,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-15.2434427479938,"UKR-SVK","UKR","SVK",9.72626084144268,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-15.8459825506362,"UKR-SVK","UKR","SVK",9.81806960405609,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-15.8435127858243,"UKR-SVK","UKR","SVK",9.76897827871447,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-15.8412358723238,"UKR-SVK","UKR","SVK",9.8125237808056,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-14.5836803059136,"UKR-SVK","UKR","SVK",9.83495943322422,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-14.8530015025115,"UKR-SVK","UKR","SVK",9.6996556016729,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-14.8496881867677,"UKR-SVK","UKR","SVK",9.71170157066356,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-15.8266539644506,"UKR-SVK","UKR","SVK",9.77324223015748,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-17.649749065709,"UKR-SVN","UKR","SVN",10.2213715639355,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-17.6453106524687,"UKR-SVN","UKR","SVN",10.1143654063052,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-17.6413380207921,"UKR-SVN","UKR","SVN",10.0652042435874,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-15.8459825506362,"UKR-SVN","UKR","SVN",10.1304690211995,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-15.8435127858243,"UKR-SVN","UKR","SVN",10.0276546224344,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-17.6329953415519,"UKR-SVN","UKR","SVN",10.0646536736227,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-14.8556140213973,"UKR-SVN","UKR","SVN",10.0947656326475,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-15.2276949519529,"UKR-SVN","UKR","SVN",9.94667954901852,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-17.6222769090075,"UKR-SVN","UKR","SVN",9.98343687494634,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-17.6184134336786,"UKR-SVN","UKR","SVN",10.0653434961749,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-13.6243973749738,"UKR-SWE","UKR","SWE",10.9358452233536,8.02832841787179,-17.6551640331187,-3.84683279271416,-6.72231130253315,"2"
"2009",-12.7701133292675,"UKR-SWE","UKR","SWE",10.7567950390067,8.26571249306315,-17.649749065709,-7.33565561571529,-4.57466881603682,"2"
"2010",-12.8455474751954,"UKR-SWE","UKR","SWE",10.8755921869284,7.84149112578513,-17.6453106524687,-2.50038207018142,-4.21822728905571,"2"
"2011",-12.411995346151,"UKR-SWE","UKR","SWE",11.0146336233396,7.99501662718729,-17.6413380207921,-4.31661101485613,-3.23695774799482,"2"
"2012",-12.7600749318512,"UKR-SWE","UKR","SWE",10.968867398715,8.18053321100718,-17.6377420198642,-3.05155305495927,-7.33565561571529,"2"
"2013",-12.5831393343023,"UKR-SWE","UKR","SWE",11.0207243760703,8.25749398196027,-17.6352722550524,-4.71833641208613,-4.65837072382489,"2"
"2014",-10.4728064417403,"UKR-SWE","UKR","SWE",11.0024557854762,8.30169812860542,-17.6329953415519,-6.19894770062036,-3.10550279333542,"2"
"2015",-10.4281548706547,"UKR-SWE","UKR","SWE",10.8502392739183,8.04097612463617,-9.23340320043488,-3.97051070128132,-4.81561872288819,"2"
"2016",-11.3196579332626,"UKR-SWE","UKR","SWE",10.8583479617088,7.66183871222425,-10.4439982801394,-3.34047615368248,-9.21034037197618,"2"
"2017",-11.485015390682,"UKR-SWE","UKR","SWE",10.8928894935149,7.69107697889535,-12.08888742028,-5.68067405922552,-3.6481909784407,"2"
"2008",-17.134623749545,"VEN-BEL","VEN","BEL",10.7812015365153,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-17.148821919639,"VEN-BEL","VEN","BEL",10.7051425489639,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-15.3715455839644,"VEN-BEL","VEN","BEL",10.6951868825235,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-15.3871901460997,"VEN-BEL","VEN","BEL",10.7653120673116,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-17.1952271710385,"VEN-BEL","VEN","BEL",10.7071495496939,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-17.2094674907243,"VEN-BEL","VEN","BEL",10.7524767506083,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-14.4456225534771,"VEN-BEL","VEN","BEL",10.77271896902,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
"2015",-14.1749094219952,"VEN-BEL","VEN","BEL",10.6211519190353,9.68380615810277,-17.2182112757169,-2.81765104891705,-3.88013947031404,"2"
"2016",-13.3829259864201,"VEN-BEL","VEN","BEL",10.6450701446711,9.69188880313923,-17.2194318597187,-2.59197943724395,-4.04505876095321,"2"
"2017",-11.9439055265497,"VEN-BEL","VEN","BEL",10.6963357822506,9.6999066424764,-17.2115673829092,-2.78939398311651,-4.32543053009245,"2"
"2008",-17.134623749545,"VEN-CHE","VEN","CHE",11.1911879799276,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-17.148821919639,"VEN-CHE","VEN","CHE",11.1552281236792,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-17.1633050531924,"VEN-CHE","VEN","CHE",11.2199858770662,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-17.1789496153278,"VEN-CHE","VEN","CHE",11.3898153308522,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-17.1952271710385,"VEN-CHE","VEN","CHE",11.333071621167,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-15.4177080214962,"VEN-CHE","VEN","CHE",11.351740520594,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-17.2182112757169,"VEN-CHE","VEN","CHE",11.3691308812426,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
"2015",-17.2194318597187,"VEN-CHE","VEN","CHE",11.3154813017366,9.68380615810277,-17.2182112757169,-2.81765104891705,-3.88013947031404,"2"
"2016",-15.4198079136811,"VEN-CHE","VEN","CHE",11.2919449736405,9.69188880313923,-17.2194318597187,-2.59197943724395,-4.04505876095321,"2"
"2017",-13.9380824165748,"VEN-CHE","VEN","CHE",11.2954035142183,9.6999066424764,-17.2115673829092,-2.78939398311651,-4.32543053009245,"2"
"2008",-17.134623749545,"VEN-CYP","VEN","CYP",10.4744208744318,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-17.148821919639,"VEN-CYP","VEN","CYP",10.3769303396822,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-17.1633050531924,"VEN-CYP","VEN","CYP",10.3425369526633,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-17.1789496153278,"VEN-CYP","VEN","CYP",10.3858330116026,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-17.1952271710385,"VEN-CYP","VEN","CYP",10.2720520279086,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-17.2094674907243,"VEN-CYP","VEN","CYP",10.2302770877048,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-17.2182112757169,"VEN-CYP","VEN","CYP",10.2084184839392,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
"2015",-17.2194318597187,"VEN-CYP","VEN","CYP",10.0576974410911,9.68380615810277,-17.2182112757169,-2.81765104891705,-3.88013947031404,"2"
"2016",-17.2115673829092,"VEN-CYP","VEN","CYP",10.1077955863528,9.69188880313923,-17.2194318597187,-2.59197943724395,-4.04505876095321,"2"
"2017",-17.1961789545963,"VEN-CYP","VEN","CYP",10.1788323709898,9.6999066424764,-17.2115673829092,-2.78939398311651,-4.32543053009245,"2"
"2008",-17.134623749545,"VEN-CZE","VEN","CZE",10.0347604200002,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-17.148821919639,"VEN-CZE","VEN","CZE",9.89659875060806,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-17.1633050531924,"VEN-CZE","VEN","CZE",9.90153907985633,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-17.1789496153278,"VEN-CZE","VEN","CZE",9.99297472400554,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-17.1952271710385,"VEN-CZE","VEN","CZE",9.89705698127839,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-17.2094674907243,"VEN-CZE","VEN","CZE",9.91017360812501,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-17.2182112757169,"VEN-CZE","VEN","CZE",9.89806889336688,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
"2015",-17.2194318597187,"VEN-CZE","VEN","CZE",9.78867687567446,9.68380615810277,-17.2182112757169,-2.81765104891705,-3.88013947031404,"2"
"2016",-17.2115673829092,"VEN-CZE","VEN","CZE",9.82963819455688,9.69188880313923,-17.2194318597187,-2.59197943724395,-4.04505876095321,"2"
"2017",-17.1961789545963,"VEN-CZE","VEN","CZE",9.93485054917345,9.6999066424764,-17.2115673829092,-2.78939398311651,-4.32543053009245,"2"
"2008",-15.3428642803169,"VEN-DEU","VEN","DEU",10.7238872728606,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-15.3570624504109,"VEN-DEU","VEN","DEU",10.6331330334961,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-17.1633050531924,"VEN-DEU","VEN","DEU",10.634241986618,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-17.1789496153278,"VEN-DEU","VEN","DEU",10.7503376561517,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-15.4034677018104,"VEN-DEU","VEN","DEU",10.6887434996391,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-14.8115722179259,"VEN-DEU","VEN","DEU",10.7426113259616,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-15.4264518064889,"VEN-DEU","VEN","DEU",10.778143319389,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
"2015",-14.1749094219952,"VEN-DEU","VEN","DEU",10.6234648078254,9.68380615810277,-17.2182112757169,-2.81765104891705,-3.88013947031404,"2"
"2016",-12.7007078763923,"VEN-DEU","VEN","DEU",10.6480053096671,9.69188880313923,-17.2194318597187,-2.59197943724395,-4.04505876095321,"2"
"2017",-11.8683027858067,"VEN-DEU","VEN","DEU",10.704453161478,9.6999066424764,-17.2115673829092,-2.78939398311651,-4.32543053009245,"2"
"2008",-17.134623749545,"VEN-DNK","VEN","DNK",11.0716735317933,9.04256846302174,-16.021864080137,-3.00002359260693,-3.15479562904832,"2"
"2009",-17.148821919639,"VEN-DNK","VEN","DNK",10.971026645891,9.3443242496368,-17.134623749545,-4.65459068576358,-3.04157063420162,"2"
"2010",-15.3715455839644,"VEN-DNK","VEN","DNK",10.9689290299958,9.37297780943925,-17.148821919639,-2.19205712970298,-4.30408518473021,"2"
"2011",-17.1789496153278,"VEN-DNK","VEN","DNK",11.0309245088566,9.53433205580321,-17.1633050531924,-3.30689642826561,-2.57684771691103,"2"
"2012",-15.4034677018104,"VEN-DNK","VEN","DNK",10.9769274594277,9.30167446786462,-16.4858024347679,-4.13007111310412,-2.63084185417121,"2"
"2013",-17.2094674907243,"VEN-DNK","VEN","DNK",11.0217749065118,9.47166604537976,-17.1952271710385,-3.80046937797054,-3.29143424302018,"2"
"2014",-17.2182112757169,"VEN-DNK","VEN","DNK",11.0437212718229,9.43009518427777,-17.2094674907243,-4.96911217555788,-3.53325823179834,"2"
